Id,Code,Name,Class,Standard Concept Caption,Domain,Vocabulary
45658646,043f6eb7-7d9a-4eed-bb3c-e393814eeb54,Dexamethasone Sodium Phosphates,SPL,Non-Standard,Drug,SPL
45656831,ae770b46-173e-42f8-b83e-efeb11b0fb11,"Dexamethasone Sodium Phosphate 4 mg in 1 mL INTRA-ARTICULAR INJECTION, SUSPENSION",SPL,Non-Standard,Drug,SPL
45656168,9128f001-f0c8-4b5d-8f77-dd8b6731fe7e,"DEXAMETHASONE SODIUM PHOSPHATE - dexamethasone sodium phosphate injection, solution",Prescription Drug,Classification,Drug,SPL
45656145,8f7f1b78-8ac3-4ba5-b0ec-ca87a433ad39,TOBRAMYCIN AND DEXAMETHASONE - tobramycin and dexamethasone suspension,Prescription Drug,Classification,Drug,SPL
45653870,2b626a48-c7aa-4443-9164-a08ff069ccd1,"DEXAMETHASONE SODIUM PHOSPHATE - dexamethasone sodium phosphate injection, solution",Prescription Drug,Classification,Drug,SPL
45652195,df5d6099-eee3-4eeb-9176-e76e3eb87425,dexamethasone 4mg/1 ORAL TABLET,Prescription Drug,Classification,Drug,SPL
45652169,de0c3d8a-8115-4283-b420-018282195684,DEXAMETHASONE SODIUM PHOSPHATE - dexamethasone sodium phosphate solution,Prescription Drug,Classification,Drug,SPL
45651049,abf403f5-2d25-4d6e-8cf2-f92e4b81b438,DEXAMETHASONE SODIUM PHOSPHATE - dexamethasone sodium phosphate injection,Prescription Drug,Classification,Drug,SPL
45650259,895c2307-aeeb-49fd-ac3d-750a463fc3ef,CIPRODEX - ciprofloxacin and dexamethasone suspension,Prescription Drug,Classification,Drug,SPL
45649737,7021a1c8-d2b4-455d-b6fd-4d2658b7b55b,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45646153,cbd7534e-bfc8-4de6-9fb3-0d4185cd698a,Dexamethasone,SPL,Non-Standard,Drug,SPL
45644862,8ed678e2-8a6a-418d-af99-af46d54ae5c4,"DEXAMETHASONE SODIUM PHOSPHATES - dexamethasone phosphate injection, solution",Prescription Drug,Classification,Drug,SPL
45644497,7d16a8fc-81d6-495b-9fdb-a540d6b883b9,"DEXAMETHASONE SODIUM PHOSPHATE 4 mg in 1 mL INTRA-ARTICULAR INJECTION, SOLUTION",SPL,Non-Standard,Drug,SPL
45643481,4db25db3-0494-4b5d-a5e1-c55a12395bb2,"NEOMYCIN SULFATE, POLYMYXIN B SULFATE AND DEXAMETHASONE - neomycin, polymyxin b and dexamethasone suspension",Prescription Drug,Classification,Drug,SPL
45643232,428d765b-b52f-48f9-883c-4699a8cc6c52,"dexamethasone sodium phosphate 4mg/mL / 10mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE, INTRAMUSCULAR; INTRAVENOUS INJECTION, SOLUTION",Prescription Drug,Classification,Drug,SPL
45642780,2ceb3a01-f5bb-4538-b5c1-cea400901d02,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45642133,0ee7f075-261d-45a0-8e80-81b237b879ca,"DEXAMETHASONE 2 mg in 1 mL INTRAMUSCULAR INJECTION, SOLUTION [Dexasone]",SPL,Non-Standard,Drug,SPL
45641075,dfb8cd15-e468-4082-8e68-4f1d4ad7f283,DEXAMETHASONE - dexamethasone elixir,Prescription Drug,Classification,Drug,SPL
45640481,c68c10f0-6970-4157-904c-b56ef80c5842,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45638066,537cd838-05f2-44f4-aeb2-89c42f153e3c,dexamethasone 2mg/1 / 4mg/1 / 6mg/1 / .5mg/1 / 1.5mg/1 / .75mg/1 ORAL TABLET,Prescription Drug,Classification,Drug,SPL
45636543,0a9cb1f4-cfaa-42a9-aa59-46a6092b6ffc,Dexamethasone 0.25 mg in 1 g ORAL TABLET [Dexium],SPL,Non-Standard,Drug,SPL
45636399,042c3175-be48-49b2-9078-a6d859784b1d,OZURDEX,SPL,Non-Standard,Drug,SPL
45635271,cfda9ee4-c8dc-4713-97ae-ac27dfba6045,"DEXAMETHASONE SODIUM PHOSPHATE - dexamethasone sodium phosphate injection, solution",Prescription Drug,Classification,Drug,SPL
45633815,8f86687b-80c2-4552-9f6e-9055852e7aaa,dexamethasone 2mg/1 / 4mg/1 ORAL TABLET,Prescription Drug,Classification,Drug,SPL
45632084,3e64e493-ef35-43b9-b08c-3c30fe4a7164,CIPRODEX - ciprofloxacin and dexamethasone suspension,Prescription Drug,Classification,Drug,SPL
45632045,3d104df0-1073-4b0a-92f2-5541c3d47917,Dexamethasone 2 mg in 100 mL INTRAMUSCULAR SOLUTION [Dexamethasone Solution],SPL,Non-Standard,Drug,SPL
45631052,0f09bcda-5041-48f6-8107-2785875efd51,"NEOMYCIN AND POLYMYXIN B SULFATES AND DEXAMETHASONE - neomycin sulfate, polymyxin b sulfate and dexamethasone suspension",Prescription Drug,Classification,Drug,SPL
45630344,ecd69437-dd1a-453b-991d-5c5f277a3abd,MAXIDEX - dexamethasone suspension,Prescription Drug,Classification,Drug,SPL
45630331,ec65c1ea-31af-4858-8c17-885b3f24a49c,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45628878,a9fd2013-0797-4ec4-82c5-07d282522625,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45626054,2a2259ee-05e4-4785-ba75-5946132debf3,TOBRADEX - tobramycin and dexamethasone suspension,Prescription Drug,Classification,Drug,SPL
45625991,277ff310-b7dc-43b6-8a16-885b58882bc0,"MAXITROL - neomycin sulfate, polymyxin b sulfate and dexamethasone suspension",Prescription Drug,Classification,Drug,SPL
45625434,0ee281c8-7624-46b1-a8fe-e2a295e6c46a,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45624681,ec27c135-8ffd-4487-a4fa-7c0514e843e6,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45623848,c6186507-f747-4c2e-950f-03472a27ea5d,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45623711,bf8acfdb-8dc8-4a69-90b0-33c680c421d6,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45623003,9ed37a94-b843-4313-8d2f-9992fd3ef3b6,"DEXAMETHASONE 2 mg in 1 mL INTRAMUSCULAR INJECTION, SOLUTION",SPL,Non-Standard,Drug,SPL
45622751,924a39ac-34ea-4854-8934-d5ac7d8c732d,DEXAMETHASONE - dexamethasone tablet,Prescription Drug,Classification,Drug,SPL
45622327,7cf5c17c-a80b-4547-83b2-0d53e2b933f7,DEXAMETHASONE - dexamethasone elixir,Prescription Drug,Classification,Drug,SPL
45621759,6120cfaf-d0ad-4a36-898f-cba5733bf687,DEXAMETHASONE SODIUM PHOSPHATE - dexamethasone sodium phosphate injection,Prescription Drug,Classification,Drug,SPL
45621132,4282fdce-3ff7-443f-b4a9-815e14d35c69,dexamethasone 1.5mg/1 ORAL TABLET,Prescription Drug,Classification,Drug,SPL
45621067,3f6e8445-7335-4776-aa84-c34f61d43e40,"Dexamethasone Sodium Phosphate 4 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION [Dexium-SP]",SPL,Non-Standard,Drug,SPL
45620682,2d1a76c4-5e84-4245-a6d5-cbf88951c9de,Dexamethasone,SPL,Non-Standard,Drug,SPL
45616539,D003907,Dexamethasone,Main Heading,Non-Standard,Drug,MeSH
45417236,1230,"Dexamethasone, 4 mg oral tablet",Multum,Non-Standard,Drug,Multum
45417231,1209,dexamethasone 0.75 mg oral tablet,Multum,Non-Standard,Drug,Multum
45417222,1167,dexamethasone 24 mg/mL intravenous solution,Multum,Non-Standard,Drug,Multum
45417219,1152,dexamethasone 16 mg/mL injectable suspension,Multum,Non-Standard,Drug,Multum
45415992,1203,"Dexamethasone, 0.5 mg oral tablet",Multum,Non-Standard,Drug,Multum
45415991,1202,"Dexamethasone, 0.25 mg oral tablet",Multum,Non-Standard,Drug,Multum
45415976,1148,"Dexamethasone Acetate, 8 mg/mL injectable suspension",Multum,Non-Standard,Drug,Multum
45414211,3367,dexamethasone 0.1 mg/inh inhalation aerosol with adapter,Multum,Non-Standard,Drug,Multum
45412355,1210,"Dexamethasone, 1 mg oral tablet",Multum,Non-Standard,Drug,Multum
45412354,1208,"Dexamethasone, 0.5 mg/5 mL oral elixir",Multum,Non-Standard,Drug,Multum
45410742,5583,dexamethasone-lidocaine 4 mg/mL-1% injectable solution,Multum,Non-Standard,Drug,Multum
45410351,26515,"Dexamethasone Sodium Phosphate, 10 mg/mL preservative-free injectable solution",Multum,Non-Standard,Drug,Multum
45409899,1220,"Dexamethasone Intensol, 1 mg/mL oral concentrate",Multum,Non-Standard,Drug,Multum
45408666,1234,"Dexamethasone, 6 mg oral tablet",Multum,Non-Standard,Drug,Multum
45408662,1228,"Dexamethasone, 2 mg oral tablet",Multum,Non-Standard,Drug,Multum
45408661,1227,"Dexamethasone, 1.5 mg oral tablet",Multum,Non-Standard,Drug,Multum
45408647,1172,"Dexamethasone Sodium Phosphate, 4 mg/mL injectable solution",Multum,Non-Standard,Drug,Multum
45382980,68115043540,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45382979,68115043520,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45382446,66466358300,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45381927,64579003401,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45381917,64380001110,Dexamethasone 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45380632,60432046608,Dexamethasone 0.1 MG/ML Oral Solution,11-digit NDC,Non-Standard,Drug,NDC
45380073,58016096596,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45380072,58016096572,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45379897,58016078190,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45379896,58016078182,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45379895,58016078177,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45379894,58016078136,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45379893,58016078120,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45378868,55553009205,dexamethasone acetate 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45378596,551543275,dexamethasone .5mg/5mL ORAL ELIXIR,9-digit NDC,Non-Standard,Drug,NDC
45377515,53625009205,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45377369,53002050815,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45377163,52719009205,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45377150,52637058705,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45375740,49727010502,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45375305,47649010603,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45375072,43797000111,Dexamethasone 4 MG/ML Injectable Solution [Dexasone],11-digit NDC,Non-Standard,Drug,NDC
45373966,35470066101,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45373793,33261062510,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45372693,12770009205,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45372177,10797090504,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45370156,839122806,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45369732,677082220,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45369709,641627215,Dexamethasone 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45369601,615050652,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45369332,551003705,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45369290,536415170,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45369275,536358201,Dexamethasone 0.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45369071,469908087,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45368816,402066110,Dexamethasone 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45368585,351045145,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45368447,302140001,Dexamethasone 0.25 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45368157,247074730,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45367623,157015775,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45367035,69454302,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45366143,68788993903,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45366087,68788418403,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45365341,66466358003,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45365178,66267006712,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45364496,63629412703,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45364346,63323051610,Dexamethasone phosphate 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45363133,58441764403,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45362982,58016096598,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45362981,58016096590,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45362980,58016096548,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45362979,58016096545,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45362810,58016078130,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45362809,58016078125,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45361633,55154491400,Dexamethasone 2 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45361468,55045321201,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45361388,55045130804,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45361387,55045130802,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45360498,53356058705,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45360226,52719058705,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45358950,49999005960,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45358889,49884008510,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45358156,44437048675,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45356767,29965009205,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45356416,21695074512,Dexamethasone 2 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45355841,12671001507,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45355761,12081058705,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45353171,814235038,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45352899,701046600,Dexamethasone 0.1 MG/ML Oral Solution,11-digit NDC,Non-Standard,Drug,NDC
45352597,603319111,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45352420,570097233,Dexamethasone 0.1 MG/ML Oral Solution,11-digit NDC,Non-Standard,Drug,NDC
45352383,555012905,Dexamethasone 0.25 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45352244,494110405,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45352113,454058781,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45350983,223649603,Dexamethasone 0.1 MG/ML Oral Solution,11-digit NDC,Non-Standard,Drug,NDC
45350940,191012352,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45349795,32320511,Dexamethasone 0.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45349703,23334807,Dexamethasone 0.7 MG Drug Implant [Ozurdex],11-digit NDC,Non-Standard,Drug,NDC
45349591,6764447,Dexamethasone 8 MG/ML Injectable Suspension [Decadron-LA],11-digit NDC,Non-Standard,Drug,NDC
45349590,6764403,Dexamethasone 8 MG/ML Injectable Suspension [Decadron-LA],11-digit NDC,Non-Standard,Drug,NDC
45348250,66336055021,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45347782,64579036425,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45347471,63629412705,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45345771,58016078184,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45345770,58016078148,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45345769,58016078107,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45345768,58016078101,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45344729,55553080705,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45344539,55154936408,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45344481,55154491407,Dexamethasone 2 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45344235,55045197005,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45343498,54252080730,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45342964,52555006601,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45342896,52474113102,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45342131,51010009205,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45341724,49884008703,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45341255,47679025320,Dexamethasone 24 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45339778,33261062530,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45339608,26053038101,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45339310,21695038260,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45339210,18011058705,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45338317,10892009205,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45336407,904097209,Dexamethasone 0.1 MG/ML Oral Solution,11-digit NDC,Non-Standard,Drug,NDC
45335965,712058710,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45335815,641036725,Dexamethasone phosphate 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45335589,591544901,Dexamethasone 0.25 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45335170,472097208,Dexamethasone 0.1 MG/ML Oral Solution,11-digit NDC,Non-Standard,Drug,NDC
45334863,381022210,Dexamethasone 24 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45334226,247202727,Dexamethasone 0.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45333973,223740230,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45332870,54817525,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45332478,6014728,Dexamethasone 6 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45331458,67457042000,Dexamethasone phosphate 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45331319,66647714500,DEXAMETHASONE-NS 10 MG/50 ML,11-digit NDC,Non-Standard,Drug,NDC
45331246,66336047908,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45331118,66267006721,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45330741,64579036501,Dexamethasone 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45329085,58468021802,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45327604,55289058206,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45327517,55154660107,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45327476,551544901,dexamethasone 4mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
45327460,55154327504,Dexamethasone 0.1 MG/ML Oral Solution,11-digit NDC,Non-Standard,Drug,NDC
45327280,55045197008,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45326457,53791080730,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45326431,53638009205,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45326332,53421058705,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45326091,52943052718,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45325787,51975013005,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45324754,49884008612,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45324117,46193016101,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45322639,29965058710,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45322076,17204009205,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
45321962,16590026960,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45321961,16590026930,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45319148,814236414,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45319028,779755160,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45318969,725003210,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45318356,536358101,Dexamethasone 0.25 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45318262,5174901,"dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
45317908,405431401,Dexamethasone 0.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45317876,385100375,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45317035,223740810,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45317004,223079101,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45317003,223079002,Dexamethasone 0.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45316857,182072066,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
45316499,117107805,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45315934,54818325,Dexamethasone 6 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45315924,54418031,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
45315712,233348,dexamethasone .7mg/1 INTRAVITREAL IMPLANT,9-digit NDC,Non-Standard,Drug,NDC
45314840,68115043530,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
